"","theaters","reviews","series","budget","studio","boxoffice_earnings"
"39",997,8,0,69.7305314954236,"warner_bros",10113.1739732623
"40",1016,4,1,57.1767020651655,"warner_bros",10278.5025247556
"41",980,2,0,47.0812002443991,"warner_bros",9910.46275601621
"42",1020,10,0,32.3213372465451,"warner_bros",10459.8753497656
"43",984,8,0,77.9771961445052,"warner_bros",10032.0874215418
"44",1009,2,0,45.1446793373557,"warner_bros",10174.6755348203
"45",990,5,0,40.421665844514,"warner_bros",10146.4130432192
"46",961,6,0,56.7180160643407,"warner_bros",9735.45497288582
"47",942,10,0,88.7103693721999,"warner_bros",9646.68656800006
"48",963,10,0,59.1491011033429,"warner_bros",9899.11465681903
"49",983,4,0,23.4204344492325,"warner_bros",9965.21534881202
"50",1025,10,0,77.4479831140339,"warner_bros",10477.5739135524
"51",971,3,0,70.9697610156337,"warner_bros",9769.89046495892
"52",971,1,0,32.0437230860638,"warner_bros",9855.52330262767
"53",1035,7,0,44.8035401588768,"warner_bros",10539.5293787063
"54",1055,10,0,46.2181987892861,"warner_bros",10745.87852291
"55",1014,1,0,58.2558139147391,"warner_bros",10228.8780344265
"56",947,10,1,47.0896783966642,"warner_bros",9568.68100947314
"57",1038,4,0,63.2496065438125,"warner_bros",10534.2050244256
"58",979,8,1,51.4204434614405,"warner_bros",9977.9522572266
"59",1027,3,0,67.0446224459872,"warner_bros",10481.1160575613
"60",1013,5,0,44.9356105359143,"warner_bros",10221.4215321272
"61",1019,10,1,37.1943232040403,"warner_bros",10354.8933468042
"62",1014,5,0,49.7354169854214,"warner_bros",10358.2882216536
"63",959,3,0,34.7530005748895,"warner_bros",9732.38066870846
"64",969,3,0,37.5569607475474,"warner_bros",9916.4112394113
"65",962,0,0,29.892458373745,"warner_bros",9720.64118711522
"66",1001,5,0,53.9208532889377,"warner_bros",10266.9775840871
"67",974,10,0,61.0768639192131,"warner_bros",9902.6282908447
"68",948,6,0,43.1265439061299,"warner_bros",9580.61342009049
"69",1008,10,0,8.46688596271558,"warner_bros",10346.5170898775
"70",1001,3,1,-2.68678674067375,"warner_bros",10143.9882974808
"71",1020,10,0,40.5344004495688,"warner_bros",10486.4625213264
"72",1031,6,0,54.5566723358953,"warner_bros",10448.2354754237
"73",1002,10,0,91.8801605901602,"warner_bros",10276.5715869198
"74",941,2,1,56.9123391557594,"warner_bros",9445.72223890866
"75",1000,10,1,8.41740862924154,"warner_bros",10202.0990295867
"76",1025,1,0,56.2307640409671,"warner_bros",10444.0900772866
"77",947,6,0,-7.99646932094695,"warner_bros",9575.39874470764
"78",1001,9,0,65.9493738634781,"warner_bros",10338.3364645666
"79",1028,3,1,40.8857844781062,"warner_bros",10363.7248247618
"80",954,8,0,41.8387162783396,"warner_bros",9717.75803844559
"81",997,0,0,56.0501895768661,"warner_bros",10058.3841474119
"82",1049,7,0,67.6921378083625,"warner_bros",10731.3490443165
"83",948,10,0,34.1656547455351,"warner_bros",9750.78054616006
"84",1003,10,0,58.2953910664092,"warner_bros",10280.9286992988
"85",995,2,0,51.7610772531786,"warner_bros",10052.6672608183
"86",1033,4,0,60.2170925157745,"warner_bros",10502.2105461808
"87",1014,4,1,63.5238842215164,"warner_bros",10269.247045677
"88",1000,10,0,32.3945739243029,"warner_bros",10164.8458514198
"89",974,0,0,42.0796204958486,"warner_bros",9868.53195479835
"90",976,10,0,50.1411089425588,"warner_bros",10005.0043271234
"91",995,10,1,31.3681323128107,"warner_bros",10146.9943238011
"92",994,7,0,34.955693445624,"warner_bros",10096.040949293
"93",1013,8,0,24.5068618496463,"warner_bros",10392.706778693
"94",1015,0,0,60.88071618915,"warner_bros",10160.3740779297
"95",1004,10,0,40.7562351129665,"warner_bros",10252.0468725815
"96",962,7,0,28.1389021262428,"warner_bros",9801.21602929333
"97",1048,4,0,45.4293030444389,"warner_bros",10655.1842627326
"98",1035,10,1,25.0933513005586,"warner_bros",10587.9525938254
"99",1031,1,0,75.017329210474,"warner_bros",10488.3669744546
"100",1090,9,0,90.5852439698638,"warner_bros",11157.4815077461
"101",1031,8,0,72.9865121486788,"warner_bros",10487.3184964073
"102",1031,8,0,52.0338854110156,"warner_bros",10587.0608533669
"103",1032,9,0,47.6440087198936,"warner_bros",10441.6948772582
"104",971,1,0,43.7395504180697,"warner_bros",9822.23686792746
"105",1023,5,0,24.2471429730085,"warner_bros",10357.1594138711
"106",1027,7,0,36.3945035844494,"warner_bros",10426.2040137832
"107",977,5,0,28.4154265223663,"warner_bros",9886.26750011323
"108",981,5,0,48.4828138625085,"warner_bros",9965.50016379456
"109",1020,8,0,63.8401303765816,"warner_bros",10408.9471830503
"110",996,3,1,47.7491621437877,"warner_bros",10051.7286459376
"111",1037,6,0,54.5623512355127,"warner_bros",10471.0205191785
"112",969,10,0,60.8792952260651,"warner_bros",9935.5493308901
"113",961,10,0,68.7919860130184,"warner_bros",9791.76427680541
"114",1014,0,0,83.0081962189093,"warner_bros",10254.9153361662
"115",1001,8,0,36.8774468885973,"warner_bros",10258.1535286556
"116",995,10,0,62.5420122235163,"warner_bros",10211.6716962823
"117",949,4,1,90.7809194044695,"warner_bros",9557.8169501311
"118",992,8,0,30.1340878234261,"warner_bros",10048.2152963684
"119",1042,4,0,53.2378371574275,"warner_bros",10569.7868201858
"120",996,4,1,34.5199691818466,"warner_bros",10114.4021821353
"121",978,4,0,39.8357229944933,"warner_bros",9840.97564267711
"122",1007,4,1,34.9792766656167,"warner_bros",10163.6575163671
"123",1005,7,0,37.8862232289361,"warner_bros",10280.9061377703
"124",1013,1,1,28.1849753957584,"warner_bros",10261.8954563227
"125",972,2,0,69.1865977465262,"warner_bros",9841.40774559448
"126",955,10,0,79.7554212043935,"warner_bros",9743.55350797503
"127",1059,7,0,11.7410971022762,"warner_bros",10836.0362202422
"128",986,6,0,44.3030833384738,"warner_bros",10084.9726921065
"129",979,0,0,65.4037207852933,"warner_bros",9868.57988818185
"130",969,10,1,57.44163107953,"warner_bros",9852.52919595231
"131",999,1,0,63.0396620400548,"warner_bros",10121.377037524
"132",982,3,0,22.9382226278696,"warner_bros",10022.1741147891
"133",995,3,1,60.7028904398287,"warner_bros",10022.7700060195
"134",1027,0,0,28.596795264473,"warner_bros",10363.6963935754
"135",965,10,0,67.7606663877887,"warner_bros",9874.88381110952
"136",1005,2,0,49.7637035894213,"warner_bros",10117.9205718745
"137",994,4,0,50.2088673205163,"warner_bros",10032.0964113215
"138",1056,0,0,41.5389488399312,"warner_bros",10661.8616231299
"139",1016,6,0,44.4571436041942,"warner_bros",10343.1516249472
"140",978,6,0,29.5049469859093,"warner_bros",10003.9373561647
"141",974,2,1,74.3208510624645,"warner_bros",9809.97824436517
"142",1025,10,0,52.8823768194064,"warner_bros",10511.2352676483
"143",1033,7,0,31.8352895267927,"warner_bros",10453.8482086353
"144",982,10,0,15.0402937718098,"warner_bros",10111.6113650972
"145",989,2,0,63.2546327558778,"warner_bros",10034.2185624468
"146",1002,4,0,44.0506232484128,"warner_bros",10193.0918737308
"147",998,10,0,42.7571319524901,"warner_bros",10207.5981647365
"148",1042,10,0,76.0195445960004,"warner_bros",10567.9316376092
"149",1021,7,0,55.7340860124471,"warner_bros",10287.7405231233
"150",1005,5,0,29.4390783920225,"warner_bros",10151.3299010059
"151",977,6,0,27.9738846284749,"warner_bros",9986.28777709878
"152",992,0,0,87.7105394720932,"warner_bros",10005.8536737324
"153",1062,10,1,77.1502769627011,"warner_bros",10838.3626909165
"154",998,8,0,65.0925220923579,"warner_bros",10136.4199546518
"155",989,9,0,73.8741713173213,"warner_bros",10097.0830817613
"156",1042,5,0,20.2384231710676,"warner_bros",10638.5015121858
"157",1036,7,0,47.0689001174985,"warner_bros",10566.6505498597
"158",972,10,0,55.6998474189015,"warner_bros",9846.54487109871
"159",978,1,0,93.3343376575223,"warner_bros",9878.80721102653
"160",1042,8,0,65.6162132160938,"warner_bros",10601.3105489118
"161",947,8,0,58.2950757938409,"warner_bros",9637.20040264054
"162",993,8,0,19.6896370620845,"warner_bros",10186.2814731383
"163",961,6,0,65.4616681688625,"warner_bros",9745.2631902793
"164",1007,10,0,70.5150157121703,"warner_bros",10325.603558238
"165",942,5,0,49.0165630959156,"warner_bros",9609.06491655449
"166",1037,1,0,67.4231084942921,"warner_bros",10440.4762325485
"167",1057,7,0,31.4867972567535,"warner_bros",10861.1515141082
"168",1006,10,0,71.1399817011251,"warner_bros",10321.6193555195
"169",1017,3,1,25.7408954716921,"warner_bros",10257.5553041628
"170",973,7,0,43.3528950540852,"warner_bros",9904.16616602124
"171",997,4,0,52.0594848735619,"warner_bros",10137.539984995
"172",999,10,0,48.6004860418129,"warner_bros",10213.0558438759
"173",963,5,0,50.8103285921568,"warner_bros",9813.20750277438
"174",1012,6,0,46.6100083289234,"warner_bros",10334.2027171564
"175",1080,7,1,37.7816349424853,"warner_bros",10933.6138204633
"176",996,3,0,74.1392933087734,"warner_bros",10132.0243954598
"177",1091,10,0,103.282389627776,"warner_bros",11207.7157953008
"178",1001,2,1,42.8174928449821,"warner_bros",10097.1907963097
"179",1007,5,0,28.4929147831001,"warner_bros",10190.792771283
"180",1004,7,0,38.4348712644439,"warner_bros",10182.1985496007
"181",985,10,0,93.6087623856783,"warner_bros",10035.9975954516
"182",988,1,0,58.3623052353609,"warner_bros",10020.91389307
"183",972,6,0,67.0703158737674,"warner_bros",9917.07996537045
"184",972,7,0,48.9875826635524,"warner_bros",9897.57522990284
"185",1001,7,0,16.6206659584907,"warner_bros",10223.3480809248
"186",1028,4,0,75.0897543595907,"warner_bros",10415.3010015506
"187",946,0,0,30.0718678327004,"warner_bros",9525.69001998177
"188",972,2,0,73.0268725327398,"warner_bros",9863.49040207885
"189",1041,10,0,18.87878334501,"warner_bros",10627.8073966749
"190",971,0,0,31.0037237603132,"warner_bros",9710.63939837006
"191",995,10,0,56.2982528515218,"warner_bros",10230.9581980328
"192",1034,5,0,26.7891831888194,"warner_bros",10531.9630023078
"193",1011,8,0,47.1859221071574,"warner_bros",10329.9237502535
"194",975,8,0,56.3543241365575,"warner_bros",9995.84148790218
"195",1025,8,0,16.8058131496417,"warner_bros",10514.7630841031
"196",1002,4,0,21.8394333473595,"warner_bros",10175.1845903626
"197",1058,2,0,57.9906422095952,"warner_bros",10680.5587606671
"198",999,2,0,39.115008616927,"warner_bros",10081.348205092
"199",988,6,0,44.6431453318216,"warner_bros",10123.0357687998
"200",993,4,0,51.9224298262039,"warner_bros",10017.515392471
"201",993,2,0,91.7089523032968,"warner_bros",10023.5452186745
"202",1033,9,0,95.2998334017292,"warner_bros",10533.7895913089
"203",972,3,1,53.297466913319,"warner_bros",9831.74947592691
"204",952,5,0,65.5429262952906,"warner_bros",9742.1490633503
"205",960,10,0,72.2154912169579,"warner_bros",9771.33782003769
"206",964,4,0,59.2193007625354,"warner_bros",9825.9682941979
"207",1061,5,0,40.3007073233995,"warner_bros",10719.6695057619
"208",976,10,0,31.8460835410034,"warner_bros",10072.9558700237
"209",952,0,0,66.5968834877302,"warner_bros",9539.90235897912
"210",990,7,1,69.1033422490096,"warner_bros",10034.6588970654
"211",1043,6,0,16.463861853325,"warner_bros",10614.7113911049
"212",1016,6,0,65.8258971495805,"warner_bros",10319.5489137321
"213",994,2,0,66.2110262381739,"warner_bros",10125.4143201773
"214",1000,10,0,41.6392988763817,"warner_bros",10272.7946029466
"215",1020,10,0,76.5123711672792,"warner_bros",10447.6318042025
"216",1027,9,1,98.9985853315706,"warner_bros",10496.4081299937
"217",1021,10,0,34.031998904451,"warner_bros",10546.455957188
"218",990,10,0,24.0055526691439,"warner_bros",10087.4968722319
"219",989,8,0,100.978710930965,"warner_bros",10106.9670710179
"220",939,0,0,21.4712958564046,"warner_bros",9476.60618537804
"221",1031,3,0,17.3763425183641,"warner_bros",10414.9654661816
"222",985,0,0,45.0177902428054,"warner_bros",9968.99238230607
"223",1020,10,0,56.6662443888003,"warner_bros",10463.5930742663
"224",962,5,1,41.2760639624044,"warner_bros",9774.02603342749
"225",1019,7,0,32.5542161860417,"warner_bros",10365.2186643119
"226",1010,5,0,42.8410012062068,"warner_bros",10294.1370316284
"227",994,10,1,54.2823341699853,"warner_bros",10120.3388646165
"228",1040,6,0,66.0184764110082,"warner_bros",10599.414961164
"229",997,2,0,60.5925857231666,"warner_bros",10108.132425315
"230",1028,10,0,76.6796429595511,"warner_bros",10547.0326464084
"231",1010,3,0,42.9629368593337,"warner_bros",10247.2619690286
"232",1097,10,1,31.45897766971,"warner_bros",11042.9519067434
"233",1016,0,0,38.1730244311072,"warner_bros",10248.7066352671
"234",1041,8,0,75.3068541644938,"warner_bros",10634.6118600789
"235",1012,6,0,27.8261086958454,"warner_bros",10281.9192447449
"236",973,6,0,25.6173353471985,"warner_bros",10003.483217804
"237",1028,3,1,27.8441296492917,"warner_bros",10380.4944504611
"238",990,9,0,50.1436963762147,"warner_bros",9998.46722835367
"239",996,10,0,67.4645122209422,"warner_bros",10196.5793371524
"240",1021,4,0,74.7692316989165,"warner_bros",10351.7560774428
"241",995,2,0,40.5316826173153,"warner_bros",9982.71793508404
"242",1002,3,0,77.6162662055985,"warner_bros",10196.8718463057
"243",1014,0,0,35.8716010496022,"warner_bros",10196.3341631306
"244",1009,2,0,61.6947969613722,"warner_bros",10221.2529895845
"245",1005,8,0,27.2025827901494,"warner_bros",10222.482874615
"246",984,9,0,50.1099014505588,"warner_bros",10126.934135734
"247",1004,4,0,42.9559539053663,"warner_bros",10204.3218730362
"248",1020,10,0,38.315454494637,"warner_bros",10375.4670431764
"249",962,7,0,60.4125088414579,"warner_bros",9873.21310591808
"250",963,10,0,39.866608151359,"warner_bros",9944.12077221462
"251",972,6,0,44.9064448228373,"warner_bros",9865.66542575298
"252",1010,0,0,-21.4130495512679,"warner_bros",10171.432825142
"253",993,6,0,51.3557110942508,"warner_bros",10135.4040999538
"254",976,8,0,16.5343768718832,"warner_bros",9943.61641420028
"255",1014,8,1,21.4508113646317,"warner_bros",10286.1595214718
"256",993,2,0,18.3344455329338,"warner_bros",10104.189935501
"257",1006,6,0,52.1255165668229,"warner_bros",10195.9459612737
"258",942,2,0,30.7845001087174,"warner_bros",9551.1209826426
"259",1034,6,0,24.5950483736346,"warner_bros",10533.1509590498
"260",1006,10,0,41.9166814045443,"warner_bros",10311.9670046833
"261",1028,2,0,52.7840344242743,"warner_bros",10404.5453743049
"262",989,4,1,61.1964952852927,"warner_bros",9987.39702948275
"263",990,6,0,42.4393395838736,"warner_bros",10056.14975685
"264",931,7,0,22.4638325776981,"warner_bros",9490.19861492854
"265",946,8,0,82.9999526753601,"warner_bros",9662.4890281288
"266",1009,6,0,11.8072499002065,"warner_bros",10259.8529005813
"267",1028,6,0,73.8708746060395,"warner_bros",10456.6967162058
"268",969,8,1,40.814823404318,"warner_bros",9849.37811241086
"269",1000,8,0,39.8649747641124,"warner_bros",10253.9528487988
"270",1013,10,0,69.6750868766699,"warner_bros",10432.9352428107
"271",1001,4,0,31.1324223491935,"warner_bros",10164.2819517027
"272",984,3,0,73.5930645712276,"warner_bros",10096.4145023668
"273",1035,5,0,68.7575041541985,"warner_bros",10451.0321163074
"274",1006,7,0,-2.26469861366899,"warner_bros",10121.8269577425
"275",962,8,0,53.3195081749226,"warner_bros",9764.88889703951
"276",1011,10,0,59.5164566607108,"warner_bros",10302.6776427214
"277",979,7,1,36.6622659623259,"warner_bros",10029.230764914
"278",956,0,0,43.0999434623754,"warner_bros",9541.41435175347
"279",1016,7,1,7.04949252543505,"warner_bros",10277.8327050186
"280",976,9,0,41.7047481745354,"warner_bros",9998.1035317418
"281",1000,3,1,59.3791255621908,"warner_bros",10130.0930818922
"282",1018,3,0,30.5511215811595,"warner_bros",10428.8077643569
"283",1005,10,0,16.4548328651767,"warner_bros",10361.6778214674
"284",993,6,0,55.9057169005695,"warner_bros",10083.1338064393
"285",1010,5,0,80.0831960764319,"warner_bros",10259.8732706331
"286",982,6,0,22.3440398632073,"warner_bros",9877.0504203894
"287",1010,3,0,31.578163221677,"warner_bros",10281.5303988631
"288",1033,7,0,87.790225081008,"warner_bros",10545.0943011382
"289",955,5,0,64.2621887710918,"warner_bros",9612.62532427967
"290",985,9,0,43.1075316658771,"warner_bros",10068.3605746859
"291",1018,5,0,37.8572496614294,"warner_bros",10255.1799925403
"292",969,0,1,47.3480031088059,"warner_bros",9753.06515948693
"293",970,0,0,73.85683562087,"warner_bros",9780.58769865137
"294",1030,0,0,60.4912921402778,"warner_bros",10249.7457605105
"295",1002,2,0,39.9766842486941,"warner_bros",10159.6287825704
"296",1002,10,0,77.0363655959395,"warner_bros",10198.1177250489
"297",1009,6,0,78.0864000669774,"warner_bros",10235.5219919028
"298",1002,1,0,53.4783201188151,"warner_bros",10070.5416885929
"299",1025,10,1,24.4434630943581,"warner_bros",10396.429850495
"300",1066,5,0,19.7461185376318,"warner_bros",10738.2393705237
"301",947,5,0,52.3584450137496,"warner_bros",9655.49072740612
"302",976,10,0,60.0966995775447,"warner_bros",10000.1716727043
"303",1001,7,0,53.2119478581809,"warner_bros",10193.099009841
"304",1030,4,0,54.3710868202888,"warner_bros",10516.4672393983
"305",1011,2,1,36.8161067545663,"warner_bros",10121.3885091041
"306",981,8,0,38.214842611875,"warner_bros",10020.9526225147
"307",1052,5,0,66.0540723733944,"warner_bros",10730.5199179522
"308",973,4,1,65.5180466772154,"warner_bros",9878.33398368456
"309",994,5,0,63.1229814922334,"warner_bros",10145.5427455743
"310",946,3,0,44.3574254863695,"warner_bros",9524.32833438005
"311",970,5,0,39.9137110878331,"warner_bros",9890.2053843085
"312",1065,7,0,20.0400786467561,"warner_bros",10795.1589509766
"313",998,4,0,65.9164857966499,"warner_bros",10134.088416812
"314",971,8,0,36.3330919674402,"warner_bros",9946.80549190359
"315",1035,5,0,71.5723957101694,"warner_bros",10456.4202687749
"316",1046,6,1,57.9154468456503,"warner_bros",10561.8134971656
"317",1048,3,0,64.6192674223873,"warner_bros",10676.9446509154
"318",988,3,0,37.3486901467392,"warner_bros",10021.4447674171
"319",1023,4,0,71.0691261801588,"warner_bros",10352.3470753123
"320",1046,6,0,48.5249586061303,"warner_bros",10586.3028636643
"321",1002,7,0,18.2978218852138,"warner_bros",10188.4200471716
"322",970,2,0,66.393092444005,"warner_bros",9746.64893960825
"323",956,5,0,62.4864233102977,"warner_bros",9821.27099523132
"324",973,5,0,70.2512041577347,"warner_bros",9899.59963285775
"325",1012,8,0,51.6608189878861,"warner_bros",10354.4214420806
"326",985,10,0,53.6693812274243,"warner_bros",10095.0548519192
"327",978,7,0,21.5854992520156,"warner_bros",10006.373348482
"328",978,6,0,76.1650639254553,"warner_bros",10066.6932223945
"329",1028,5,0,51.589316912387,"warner_bros",10457.5232500876
"330",988,10,0,54.1821704770567,"warner_bros",10145.5233802679
"331",969,10,0,83.9971074986831,"warner_bros",9889.80034116899
"332",1028,6,0,42.8244204628777,"warner_bros",10480.7355960192
"333",989,9,0,18.0054033754616,"warner_bros",10099.5799680871
"334",991,5,0,64.6436018054261,"warner_bros",9992.20818956042
"335",1017,6,0,37.3423991308932,"warner_bros",10323.8169839
"336",992,1,0,35.0219035942587,"warner_bros",10016.5714565212
"337",984,4,0,61.6591828104027,"warner_bros",10021.3403404878
"338",968,7,0,34.5882978731807,"warner_bros",9898.90932430448
"339",991,5,0,82.7869418124964,"warner_bros",10044.9860981005
"340",1013,7,0,58.0304546368796,"warner_bros",10252.8854359895
"341",1038,7,0,41.0340283201211,"warner_bros",10525.3336551695
"342",1036,1,0,82.8964103768201,"warner_bros",10373.6805253537
"343",991,7,0,54.1143075967515,"warner_bros",10080.3148845883
"344",971,0,0,77.7157428089659,"warner_bros",9779.67691722354
"345",1039,10,0,50.316351240311,"warner_bros",10630.2993816576
"346",914,1,1,63.3696295071095,"warner_bros",9222.4937812377
"347",1051,10,0,58.6740639821298,"warner_bros",10852.8316658099
"348",987,10,0,43.6990929364275,"warner_bros",10093.4065699024
"349",951,10,0,45.0553626387053,"warner_bros",9777.54995895319
"350",966,6,0,47.3064938720746,"warner_bros",9699.89609404964
"351",993,9,0,40.0932806531086,"warner_bros",10228.875144765
"352",969,8,0,71.8079570523753,"warner_bros",9932.63315739067
"353",954,7,0,70.540240269867,"warner_bros",9805.15276221091
"354",1017,4,0,61.403934409842,"warner_bros",10298.4353655234
"355",973,10,0,58.5451084888723,"warner_bros",9868.08706541482
"356",1033,7,1,48.4168422023363,"warner_bros",10425.0819128918
"357",974,3,0,52.2483192196945,"warner_bros",10011.0046913205
"358",1020,0,0,38.2510175458417,"warner_bros",10192.5375947918
"359",1003,7,0,27.6170401932105,"warner_bros",10214.5677189355
"360",1001,7,0,18.9587148398439,"warner_bros",10185.1892749881
"361",1012,7,1,37.9625499424659,"warner_bros",10248.8304590946
"362",1060,5,0,31.0726833875014,"warner_bros",10721.1996703156
"363",961,4,0,35.3883996265017,"warner_bros",9747.68575516624
"364",1040,10,0,25.1476864980771,"warner_bros",10606.0513384692
"365",997,5,0,42.8810474074388,"warner_bros",10192.3975033872
"366",1056,0,0,35.2163357918637,"warner_bros",10610.8434679464
"367",1023,4,0,27.4122051707114,"warner_bros",10383.0482842461
"368",1032,10,1,44.6975981836212,"warner_bros",10561.4208187326
"369",962,7,0,61.6452869306873,"warner_bros",9842.94809301216
"370",968,2,0,43.4063957562858,"warner_bros",9847.42610551489
"371",1011,7,0,45.3763001645492,"warner_bros",10313.8521546049
"372",950,9,0,56.9892173860569,"warner_bros",9675.32972463451
"373",1012,6,0,30.4317925408046,"warner_bros",10212.1009019975
"374",976,5,0,29.2494074710302,"warner_bros",9924.2559135324
"375",942,8,0,91.5484663525167,"warner_bros",9515.765001525
"376",1003,8,0,35.9779572088727,"warner_bros",10307.526659431
"377",992,6,0,56.0587608052869,"warner_bros",10122.0447530742
"378",942,3,0,32.85402511112,"warner_bros",9527.1826867262
"379",958,8,0,64.4106265899981,"warner_bros",9723.16200723311
"380",1042,5,0,70.7279318652426,"warner_bros",10592.4186277746
"381",955,10,0,58.4474538769496,"warner_bros",9776.23133109357
"382",1012,2,0,60.2138182897493,"warner_bros",10266.0095133064
"383",997,4,1,39.1277193981498,"warner_bros",10089.3988111261
"384",1028,4,0,56.6699112474214,"warner_bros",10427.7432211501
"385",974,4,0,47.2318365993522,"warner_bros",9953.00690375086
"386",991,3,0,56.9099604992751,"warner_bros",10167.9424077122
"387",983,5,0,13.7155552748581,"warner_bros",9994.01866278086
"388",1006,10,0,53.3103622836711,"warner_bros",10340.2991999762
"389",987,5,0,57.8428054522389,"warner_bros",10099.5980599762
"390",955,0,0,75.6051778993412,"warner_bros",9571.76689542961
"391",1003,10,0,66.5299352640857,"warner_bros",10228.3267129453
"392",949,10,0,41.5013991031432,"warner_bros",9713.45259353046
"393",996,3,0,85.8752076766509,"warner_bros",10124.3745591581
"394",937,7,0,33.7003274666317,"warner_bros",9591.88393006226
"395",1000,7,0,48.3667049341745,"warner_bros",10162.7935190216
"396",960,2,1,76.2959032864961,"warner_bros",9710.70436335895
"397",979,10,0,68.4352314718026,"warner_bros",10022.7977302377
"398",997,10,0,35.761370775321,"warner_bros",10238.2366905144
"399",1002,5,0,40.8213587157155,"warner_bros",10187.4336699356
"400",941,7,0,39.9556286706116,"warner_bros",9573.67792395215
"401",986,3,0,27.125996728413,"warner_bros",10015.4175667039
"402",996,7,0,49.3531813206286,"warner_bros",10007.4644269824
"403",962,8,0,63.9167374922571,"warner_bros",9838.53536471686
"404",1009,7,0,26.8779151764294,"warner_bros",10222.2851269563
"405",978,7,0,41.2220159158283,"warner_bros",9913.91506942164
"406",1010,8,0,44.4268681061803,"warner_bros",10282.8511476134
"407",970,4,0,73.0413687965171,"warner_bros",9905.13560111568
"408",965,8,0,56.3573211694721,"warner_bros",9758.40045283721
"409",1024,4,0,56.4707312533048,"warner_bros",10358.015738724
"410",1045,10,0,54.9210708844812,"warner_bros",10691.8365766535
"411",1017,7,0,99.474029090927,"warner_bros",10361.9795938068
"412",1005,10,0,68.8940837674556,"warner_bros",10238.4689985414
"413",1000,4,0,52.9981030084864,"warner_bros",10137.5105198679
"414",1022,10,0,35.4654150129361,"warner_bros",10412.3184208743
"415",997,8,0,69.9121781751385,"warner_bros",10089.3089294857
"416",986,0,0,42.8981781658359,"warner_bros",9877.7078158962
"417",962,7,0,41.0467919226379,"warner_bros",9793.91284342543
"418",1002,5,0,69.8938707461818,"warner_bros",10172.6132535781
"419",1024,8,1,87.924413626793,"warner_bros",10411.3668335617
"420",986,4,0,61.9094169880618,"warner_bros",10011.5519199207
"421",993,2,0,15.0990638206722,"warner_bros",10054.3689009317
"422",975,10,0,58.309341516262,"warner_bros",10060.2195465485
"423",1010,9,0,45.9063218602761,"warner_bros",10217.0772547893
"424",1002,0,0,28.1447903318707,"warner_bros",10121.1299935909
"425",943,5,0,59.039774264374,"warner_bros",9548.91466810903
"426",991,3,0,43.8082421936845,"warner_bros",9984.36165524087
"427",1015,9,0,48.4393146258997,"warner_bros",10301.3785401909
"428",1024,2,0,52.3226134514846,"warner_bros",10329.8833106888
"429",961,2,1,85.1434531924668,"warner_bros",9707.23422434687
"430",1039,5,0,19.2889603304659,"warner_bros",10556.5483748927
"431",931,5,1,100.397811202141,"warner_bros",9407.8617081828
